question_id,question,answer,gemini-1.5,gpt-4o,qwen-plus,yi-lightning,360gpt2-pro,spark4.0-ultra,doubao-pro,moonshot-v1,hunyuan-turbo,glm-4-plus,ernie-4.0-turbo
a3bd01fdc14442719f06cdf8fde2d23d,Usain Bolt 生涯共夺得几枚世界大赛的短跑金牌？,19,0,0,1,0,0,0,0,0,1,0,0
df64aae70d524c97b3a15dd24d52056b,哪个型号的锂电池的容量可以达到1200mAh，相当于碳性电池的五倍，碱性电池的三倍左右？,9V锂电池,0,0,0,0,0,0,0,0,0,0,0
2e6ac9c9fcd74401974bd5f446eccbec,芭蕾舞剧《唐吉诃德》是哪位作曲家作曲的？,路德维希·明库斯（Ludwig Minkus）,0,1,1,1,1,1,1,1,1,1,0
a73270b7552e4eae95a83941d7bd0bc5,影印机的发明者是谁？,Chester Carlson,1,1,1,1,0,1,1,1,1,1,1
d851669166904cc18deaa35884411429,公元前1世纪的西塞罗记录中提及的希腊哲学家，他制作的太阳系仪据认为基本或完全按照哪一个古代机械建造?,安提基特拉机械,1,1,1,1,1,0,0,0,0,1,1
c65b47e6536d474ab7cd90f151473867,日本宝冢歌剧团男役轰悠哪一年正式被任命为宝冢歌剧团的理事?,2003年,0,0,0,0,0,0,0,0,1,0,0
ecf86fd980fc4d499618815b88def499,嵊州竹编哪一年被列为中华人民共和国国家级非物质文化遗产？,2006年,1,0,1,0,1,0,1,1,1,1,0
8841785f6b8742c5b331ab552a77ced7,脱胎漆器据称是在清初乾隆年间由哪个省的制漆艺人发明的？,福建,1,0,1,1,1,1,1,1,1,1,1
45ad29a3a0b04ee39be650031178f938,中国内地相声演员高峰加入北京德云社的年份是哪一年？,2005年,0,0,0,1,0,0,1,0,1,1,1
414e92e20b024bdcb770c9a3ef5e5468,姜丹尼尔最初是如何通过什么节目成为限定期间团体Wanna One的成员的？,PRODUCE 101 第二季,1,1,1,1,1,1,1,1,1,0,1
593435ed1e7d4dc0b64e0c0167fc475f,离子敏感场效应晶体管（ISFET）的发明者是谁？,Piet Bergveld,0,0,1,1,0,0,1,0,1,1,1
2c9fda11eb044070b8cfc8416cca8a6e,电影《夜访吸血鬼》中，谁暴露于太阳下，被活活烧死？,克劳蒂亚（Claudia）,0,1,0,0,0,0,0,0,1,0,0
c4a503feec6a42e285e1c99b7ff01476,瓯塑是哪一年被列入国家级非物质文化遗产名录的？,2008年,1,1,0,1,1,0,1,1,1,0,0
3d55e3a9346c4409b15c445d58584876,谁的歌曲获得了1997年TV LIFE年度日剧大赏最佳主题曲奖？,安室奈美惠,0,1,0,0,0,0,0,0,0,0,0
8b9a8ebcca8440a7bb9630386f0e8090,被认为是纪实摄影之父的美国19世纪摄影师是谁？,马修·布雷迪（Mathew Brady）,0,1,0,1,0,0,0,0,1,1,1
b0b07a6804a34ce9a5c31de9490f8214,佳能FD镜头接环是在何年由佳能公司首次发布的？,1971年,1,1,1,1,1,0,0,1,1,1,1
04b7f15d605547dc92bf9979c7c0720b,紫砂壶的制作始于哪个朝代？,明,0,1,0,1,0,1,0,1,1,1,1
fdf97691008e45258d8de3d7ef391e63,Polaroid Z340 数码相机是哪一年推出的？,2011年,0,1,0,0,0,1,1,0,1,1,0
784a518b5ade45f78896131f35cd29ea,轮岛涂是在哪一年被日本政府指定为国家重要无形文化财产？,1977年,1,0,0,1,0,1,1,1,1,1,0
fd41e41600824dacafb423563fb4c844,圣母法衣存放教堂的竣工日期是哪一年？,1484年,0,0,0,0,0,0,0,0,1,0,0
4578208b541845f4a393e176b0cffca3,莫斯科猫博物馆的创始人是谁？,安德烈·阿布拉（Andrei Abramov）,0,0,0,0,0,0,0,0,0,0,0
501218767fb145ee906ffe94479d9162,TPASS通勤月票在台湾首次开始运营是在哪一年？,2023年,1,1,0,1,0,0,0,0,0,0,0
b0f7fbcd04764618b42bd70f6e90d88d,路易斯·海因哪一年被委任记录帝国大厦的建造过程？,1930年,0,1,1,1,1,1,1,1,1,0,1
9a4356d7e4314982a2e0e2bf356969c4,《女史箴图》的文献记录最早出现于哪一个朝代？,宋,0,1,0,0,0,0,0,0,1,0,0
95ac0039c5254ab5b52b0ebc0a5d4ce4,2022由格林威治皇家天文台组织的年度天文摄影师大赛获得冠军的是哪位？,Gerald Rhemann,0,1,0,0,0,0,0,0,0,0,0
c7f2062d081b46a9be67f01e0fee68d1,适马 35mm F1.4 DG DN是适马哪一年发布的镜头？,2021,0,1,0,1,0,1,0,0,1,0,0
16c6136d176a4a66b2a6028afa9f2579,太室阙位于河南省的哪个县？,登封县,1,1,1,1,0,1,1,1,1,1,1
dffb6bf6205f4da4918495bca0a4a28f,阿伊-哈努姆遗址位于阿富汗的哪个省？,塔哈尔省,0,1,0,0,0,0,1,1,0,1,0
37bfeec5b1e94640bc4a389a088362cf,国际友谊展览馆于哪一年开馆？,1978年,0,0,0,1,0,0,1,0,1,0,0
c4b929bd82ab4b549d6552cb871bcfb0,清凉寺汝官窑遗址哪一年被列入全国重点文物保护单位？,2001年,0,0,0,1,0,0,1,0,1,0,0
3641a78b9a6b436181a7a9dbdc30b776,土鲁斯水塔的摄影作品博物馆成立于哪一年？,1974年,0,0,0,1,0,0,0,0,0,0,0
406fcaa9f692431dafee3e67df8d64c8,兽首玛瑙杯是哪一年出土的？,1970年,1,0,1,1,1,1,1,1,1,1,1
883c43b2bda148998e0bf49584bc2f5c,日本摄影师奈良原一高首次获得紫绶褒章是哪一年？,1996年,0,0,0,0,0,0,0,0,1,0,0
944100505cb74cfabea7972903a13ab5,EVUS登记将在哪一年开始强制施行？,2016年,0,0,1,1,0,1,1,1,1,0,1
caf4f50452644fabba52d1b00a37c5ae,库利南钻石在1907年被献给哪位英国国王？,爱德华七世（Edward VII）,1,1,1,1,1,0,1,1,1,1,1
994a1264ea1a45f4a3eda335757de560,2022年第1季度波兰的免签、落地和电子签证的国家和地区数是多少个？,183,0,0,0,0,0,0,0,0,0,0,0
762aef102f3944b591f2cd62e9e72076,美国费城铸币局是根据哪一法案在1792年建立的？,1792年铸币法案,1,1,1,0,0,1,1,0,1,1,1
a7534d59f3f5472d8a2865f12aeab077,2022年第1季度香港的免签、落地和电子签证的国家和地区数是多少个？,171,0,0,1,0,0,0,0,0,1,0,0
7389bd09ba0647c483910532c0e4a918,丽城酒店位于都柏林的哪条街上？,丹麦大街（Great Denmark Street）,0,0,0,0,0,0,0,0,0,0,0
bee8652a09f94983b219d8959085e62f,2022年世界上最高的塔式建筑是什么？,东京晴空塔,0,0,0,0,0,0,0,0,1,0,0
b22f0eccfbb34d37bdc5c988f2fe8541,卡内基自然史博物馆的创始人是谁？,安德鲁·卡内基（Andrew Carnegie）,1,1,1,1,1,0,1,1,1,1,1
ccefd0ff329c4ba4bae4688fa7cbda64,台湾澎湖县的四眼井是哪一年建立的？,1592年,0,0,0,0,0,0,0,0,1,0,0
97ab733b356f4a41bf8c6049bf6f8d4e,雅卡尔织布机是由谁于1804年发明的？,约瑟夫·玛丽·雅卡尔（Joseph Marie Jacquard）,1,1,1,1,1,0,1,0,1,0,0
d6c8ffe023e248fda70986f0dfe27057,瓜皮帽在清朝是哪两个民族服装的首服？,满族和蒙古族,1,0,0,0,0,0,0,0,0,0,0
8cf3e0d9216b4746834370341b3a0172,莫斯基诺品牌的创始人是谁？,弗兰科·莫斯基诺（Franco Moschino）,1,1,1,1,0,1,1,1,1,1,1
98930ba32bd24c138dd587e8b0a42c4d,《大碗岛的星期天下午》是谁的代表作？,乔治·修拉（Georges Seurat),1,1,1,1,1,1,1,1,1,1,1
85e1bf1affd142fda6cf14eda12fb6be,蔻依品牌的创始人是谁？,加比·阿吉翁(Gaby Aghion),0,1,0,0,0,0,1,0,1,1,0
f912638e401f420f80dde986ac0ecc66,Burberry 品牌的创始人是谁？,托马斯·博柏利（Thomas Burberry）,1,1,1,1,1,1,1,1,1,1,1
895c7ef8d236430a99844acfee258323,Massimo Dutti是哪一年创建的？,1985,1,1,1,1,1,1,0,1,1,1,1
6c500449a76d4a418847fe100a53d75e,《银河游戏》是哪一年在斯坦福大学首次亮相的？,1971年,0,1,0,1,0,0,0,0,0,0,0
559cad58b10c4491a3323d2c82f34cff,克里诺林裙衬首次出现在历史上的哪个年代？,1830年代,1,0,0,1,0,1,1,0,1,0,0
c13562acb2004f6593bdfaca43f58b32,原发行商THQ倒闭后，《家园战线》的资源和版权被哪家德国游戏公司购得？,Crytek,0,0,0,0,0,0,0,0,0,0,0
78ca824d28f942d8aa3a3cf4c745707f,COS时装品牌的创始人是谁？,卡尔－约翰·佩尔松（Karl-Johan Persson）,0,0,0,0,0,0,0,0,0,0,0
0fc7a7865e684b1abca8a3aadba7ee2d,《星际拓荒》游戏在PS4平台正式发布是哪一年？,2019年,0,0,1,1,0,1,0,1,1,0,0
5bb03c8b9e0645839d44394a88f0be39,《深圳 I/O》是哪一年正式发行的？,2016年,0,1,0,1,1,1,1,0,0,1,0
f674f431ba73415b9d09b0635bd02b04,《元祖西游记 超级猴子大冒险》是哪一年在日本地区发行的？,1986年,0,0,0,0,0,0,0,0,1,0,0
c31ea3cd52d340d2b74b4775181118cc,《Power Drift》的发行商是哪家公司？,世嘉,1,1,0,1,0,0,1,1,0,1,0
cea8e46864534220a77da0f06a6a1d1a,波兰流传的纸笔游戏纸上足球，通常有几个人参与？,2个人,1,1,1,1,1,1,1,1,1,0,1
3c76ec077f464b3684500335d01075ed,2007年发表的PSP游戏凉宫春日的约定由谁来撰写脚本？,平林佐和子,0,0,0,0,0,0,0,0,0,0,0
2904ac90e18b48f1bbf664aa4611eb15,《斯大林大战火星人》游戏PC版的发行日期是哪一年？,2009年,0,0,0,1,1,0,0,0,1,0,0
93382a2ca21547f4a639595114bf9d52,漫画《我的朋友世界第一可爱》的第1本单行本在台湾由哪个出版社发售？,台湾角川,0,0,0,0,0,0,0,0,1,0,0
ee7a5ebd5b9a4099bb035a92cdb69bb9,《只想告诉你》这部漫画最初是在哪一年开始连载的？,2005,0,1,0,1,0,0,1,1,1,1,1
eace0216a3af4f0586e61ad42f072390,布尔玛是哪位日本漫画家创作的角色？,鸟山明,1,1,1,1,1,1,1,1,1,1,1
ec0655f6bcce410cbb3110899336f353,《寻找满月》的电视动画首播于哪一年？,2002年,0,1,0,1,0,1,1,1,1,1,1
5c03f30fc73f4c16a86efcbd80d1afb5,成都同人作品交流会（ComiDay）首次举办是哪一年？,2008年,0,1,0,1,0,0,1,1,1,0,0
abca325d71724aeaa35cb94681c548c3,《驱魔少年》漫画中亚连·沃克最初使用的武器是什么？,左手,0,1,0,0,0,0,1,0,0,0,0
6a951f7b03dd49738917e6c0fc16ea60,王砚辉在第8届华语电影传媒大奖获得了什么奖项？,最佳男配角奖,1,1,1,1,0,0,0,1,1,1,1
1dd138534b26433f9b1187bcd5b66540,1991年电影《江湖好汉》中查理·卢西安诺的饰演者是谁？,克里斯蒂安·斯莱特（Christian Slater）,0,0,0,1,0,0,0,0,0,0,0
09175b98ef654926bfdc701165412169,中国香港导演胡金铨凭借哪部电影在戛纳电影节获得了最高技术委员会大奖？,《侠女》,1,1,1,1,1,1,1,1,1,1,1
95e973ade6364b6ca7a838356c4d59da,导演贾樟柯在2013年戛纳电影节获得了什么奖项？,最佳剧本奖,0,1,1,0,0,0,0,1,1,1,0
f4eee9f00dcb4c3fb2faae307d72abf2,1992年大众电影百花奖最佳故事片是哪个电影？,《过年》,1,0,0,0,0,0,0,0,0,0,0
6ce913f711444aa9b30c1781f4646d42,电影《派对X计划》中角色科斯塔的扮演者是谁？,奥利弗·库珀（Oliver Cooper）,0,1,0,1,0,0,0,0,1,0,0
8436e9157f604d4287f653aa4550e87d,电影《唐山二兄大笨侠》的导演是谁？,许国,0,0,0,0,0,0,0,0,0,0,0
4655e167e28a4669a5e9675fdf6ef63c,电影《天才少女福尔摩斯》的主角艾诺拉·福尔摩斯由哪位演员饰演？,米莉·博比·布朗（Millie Bobby Brown）,1,1,1,1,1,1,1,1,1,1,1
13b5b013647745eaaab99bd4ce4f4c10,拉斐尔这个角色首次登场的《忍者龟》漫画是哪一年发行的？,1984年,1,1,1,1,1,0,0,1,1,1,1
cd18ee7d85314ea3be881cfe4ac49ca5,BET电视网是哪个集团的旗下子公司？,维亚康姆（Viacom）,0,1,1,1,1,1,1,1,0,1,0
4deea91aa4d6451b905805bbfd4312ef,CCTV出品的纪录片《中国现代奇迹》首播于哪一年？,2011年,0,0,0,0,0,0,0,0,0,1,0
7ae5779916fe4d5ba488676a76bc14df,CCTV+是在哪一年开播的？,2010,0,0,0,0,0,0,0,1,0,0,0
be5a2e8e4d924ebd8931724284ae6acd,电视剧《伦敦黑帮》的第一季首播日期是在哪一年？,2020,0,1,0,0,0,1,1,0,1,0,1
1d45009b5f6d4d34840be899f57c6849,电影《28天》的导演是谁？,贝蒂·汤玛斯（Betty Thomas）,0,1,0,1,0,0,1,1,1,1,1
4a62c55df686444aa45ee849d26596e3,《蓝色生死恋》是由哪个国家拍摄的？,韩国,1,1,1,1,1,1,1,1,1,1,1
b676a510889343dda2b15e3c11831c4f,香港的有线天气台于哪一年停播?,2019,0,0,1,1,0,0,0,0,0,1,0
61e2b02b577e4b5ab164e0e939e14209,谁是19世纪比利时裔西班牙现实主义风景画家，曾任皇家圣费尔南多美术学院第一位自然现实主义绘画教授？,卡洛斯·德·阿埃斯（Carlos de Haes）,0,0,0,1,0,0,0,0,1,0,1
2a9ddc8071514360a7a4f3669f8b20b2,韩国综艺节目《新西游记6》在韩国哪个频道首播？,tvN频道,1,1,1,1,0,0,1,1,1,0,1
b1dbc11a55aa4446a92183ec3a59c3fa,电视剧《江山如此多娇》于哪一年在湖南卫视首播？,2021年,1,1,1,1,1,1,1,1,1,1,1
f35575e60ee44e39ad9e6bdf0839f639,BBS佛教放送是哪一年设立的？,1989年,0,0,0,0,0,0,0,0,0,0,0
da0ec99fa04f493b838f407cbca91a6d,在电视剧《ER》中，谁是与阿莉克丝·金斯顿共同担任出席约书亚·卡特中心开幕仪式的主角？,罗拉·伊妮斯（Laura Innes）,0,0,0,0,0,0,0,0,0,0,0
3aa97086db0640e6ae9c2b30c991860b,《春之歌》是由哪位法国画家创作的？,威廉·阿道夫·布格罗（William Adolphe Bouguereau）,0,0,0,0,0,0,0,0,0,0,0
0f8e3270b1354134a9c348368ccf0d91,华裔画家冯骁鸣在哪一年赴法国留学？,1988年,0,0,0,1,0,0,0,0,0,0,0
8e3c7ecda3ff42b5aa21cdd880e94b6a,北京故宫藏卷的《萧翼赚兰亭图》是哪个朝代的摹本？,宋朝,0,1,0,0,0,0,0,0,0,0,0
e99f9ee6688e4ccd84420345311deeb5,中国画家赵宗藻的作品《黄山松》在第几届挪威国际版画双年展上获得银奖？,7,0,0,0,0,0,0,0,0,0,0,0
553b4bff57e24dbcbf32f22a37036425,《卡罗琳·霍华德夫人》这幅油画是哪位艺术家的作品？,约书亚·雷诺兹（Sir Joshua Reynolds）,0,0,0,0,0,0,0,0,0,0,0
def0782f042d40a399ff9f3e84e78542,苏联画家谢尔盖·瓦西里耶维奇·格拉西莫夫是于哪一年获得教授头衔？,1931,0,0,0,0,0,0,0,0,0,0,0
77226d58a9ed4825920bf23a58547591,丹尼尔·埃尔南德斯·莫利略成为秘鲁国家美术学校首任校长的年份是什么时候？,1919年,1,1,0,1,0,0,0,0,1,0,1
72d318ddf6f647b5b00a7252448370bd,加拿大花样滑冰中的S转弯指的是哪个动作？,乔克塔步,0,0,0,0,0,0,0,0,0,0,0
76d46b81d9144221925c47aff05da717,保罗·塞律西埃与保罗·高更在哪一年结识？,1888年,1,1,1,1,1,0,1,0,1,0,1
be47100f26dd465a847cc82b47bf477c,巨人室是哪座宫殿最著名的壁画室之一？,得特宫,0,0,0,0,0,0,0,0,0,0,0
37163600d06848c49cbbfa6a13fd2760,意大利画家卢卡·西诺莱利的阿尔切维亚祭坛画是在哪一年完成的？,1508,0,1,0,0,0,0,0,0,0,0,0
20d16cde340848ea90f2a60497c14775,日本艺术体操运动员三浦莉奈是哪一年出生的？,1994,0,0,0,0,0,0,0,0,0,0,1
36d82e1619d546f899550c7de417768a,舞蹈家王克芬是哪年出生的??,1927年,0,0,0,1,0,0,1,1,1,1,1
2f5e40fa69e1435a91b3f9c78bb94b43,中国珞巴族舞蹈家亚依在哪个学校进修编导专业？,北京舞蹈学院,0,0,0,0,0,0,0,0,0,0,0
a16249df88f4424b8bcfc4906d5bf441,芭蕾舞是从哪个世纪由意大利传入到法国？,15世纪,0,0,0,0,0,1,1,0,0,1,0
ff27c5ae5f274f5d8c39801af1fbfbba,《I Wish For You》这首单曲由作词家填词？,michico,0,0,0,0,0,0,0,0,0,0,0
54e46ac0ffb2447ebdd4002d56da239d,“重阳”是来自于哪本古籍中的“阳爻为九”？,《易经》,1,1,1,1,1,0,1,1,1,1,1
78387236ccf54cf99f9a76a1d9b43365,瑞士琉森Fumetto国际漫画节创立于哪一年？,1992年,0,1,1,1,0,0,1,0,1,1,1
5217a4efc2ee4723aaf0910803f19c2e,全国花火竞技大会最初于哪一年开始举办？,1910年,0,0,0,0,0,0,0,0,1,0,0
b718c3fe4cd348ffb0d84fe223f61565,吴少湘创作的第一个以硬币为媒介的雕塑作品《苹果》在哪一年完成？,1991年,0,0,0,1,0,0,0,0,1,0,0
652e0a581f4145e9a74f8891a5e48fc3,日本冲绳县为了鼓励当地人说琉球语而设立的岛言叶日是每年的哪一天？,9月18日,0,1,0,0,0,0,0,0,0,0,0
4b78ebf4da1443419a81f1aa3e410134,中国雕塑家刘开渠的原名是什么？,刘大田,0,0,0,1,0,0,1,0,1,1,0
e807a82727f140b1b912371be7ef4c03,电影《钢铁人3》是哪位导演执导的？,沙恩·布莱克（Shane Black）,1,1,1,1,1,1,1,1,1,1,1
d06606a6cd70413db2410db943d03e77,台湾男性雕塑家王秀杞在哪一年出生？,1950,0,0,0,1,0,0,1,0,1,0,0
9a94b547620c46838b9abd5881dad851,大韩民国国玺的现行版本于哪一年启用？,2011年,0,1,0,0,0,0,0,0,0,0,0
045c5763fe4c487ead4dd4e406cf506c,1995年第48届坎城影展的金棕榈奖得主是谁？,艾米尔·库斯图力卡（Emir Kusturica）,0,0,0,0,0,0,0,0,0,1,1
793bd7ba0771470fadd67feb06ac6869,2006年5月20日，湖南省邵阳市申报的竹刻（宝庆竹刻）经中华人民共和国国务院批准列入第几批国家级非物质文化遗产名录？,第一批,0,1,1,1,1,1,1,1,1,1,1
b519f241150042198ed915488c35a194,克雷莫纳传统小提琴制作工艺于哪一年被联合国教科文组织宣布为非物质文化遗产？,2012年,1,1,1,1,1,1,1,1,1,0,1
3161ea9835be4a41bc2b84dcf9b35e53,弗朗切斯科·普里马蒂乔是哪一年出生的？,1504年,1,1,1,1,1,0,1,0,1,1,1
b8cbd72211624ee3a041a7ac0fd1dc9a,《永不放弃你》这首歌的演唱者是谁？,理查德·艾斯利（Rick Astley）,0,0,0,0,0,0,0,0,1,0,0
c67e9f1e6d5a4f729a3dafb0696e2d4d,2007年首映的喜剧电影《葬礼上的死亡》是由哪位导演执导的？,弗兰克·奥兹（Frank Oz）,0,1,0,1,0,1,1,1,1,1,1
38514d3a6c244643abea5cf9ca92f6a9,电影《时空永恒的爱恋》的导演是谁？,李·托兰德·克莱格（Lee Toland Krieger）,0,0,0,0,0,0,1,0,1,0,0
49e3ff30f22d4b06abe5de16af7b5247,香港家庭计划指导会在1975年推出的节育宣传片《两个够晒数》的作曲及填词者是谁？,黄霑,0,0,0,0,0,1,0,0,1,0,1
08548210d0284f2e9c2cea7e451ddb6b,摇滚乐队30秒上火星是哪一年由香农·莱托和他的弟弟创立的？,1998年,1,1,1,1,0,1,1,1,0,1,1
064750200dd24dd5b6b75ae900b91371,陶喆的「Soul Power II 世界巡回演唱会」首场演出是在哪个城市举行的？,武汉,0,0,0,0,0,0,0,0,0,0,0
afac96079da0409c863f8c7acc72cfbd,拟演播室技术首次在哪个展览会上展出？,IBC展览会,0,0,0,0,0,0,0,0,1,0,0
a653593c4547484783e6c0c060257c7f,歌曲《贝尔要退出》是由哪位艺术家创作并制作的？,卢西安·皮安（Lucian Piane）,0,0,0,0,0,0,0,0,0,0,0
9d44620e5e7e497db1e67b5de2df8950,《迷离大凶杀》电影由哪位导演执导并担任编剧？,达利欧·阿基多（Dario Argento）,0,0,0,0,0,0,0,0,0,0,0
20fe4f5e42a54d92adf10d5620660529,2006年12月30日演出的英文删减版的莫扎特《魔笛》是在哪个歌剧院演出的？,大都会歌剧院,0,0,1,0,0,0,0,0,1,0,1
c5ce32f0cd724b1bbecaac891be6950c,EXILE的单曲《Everything》是哪一天在日本发布的？,2006年12月6日,0,0,0,0,0,0,0,0,0,0,0
697b447a30d542cdac2a8896c9d45d4b,凌塔白酒产地位于中国哪个市？,辽宁省朝阳市,0,0,0,1,1,1,1,1,1,0,1
a983907fbedb442483652b239c34d610,便所欢乐主题餐厅（Modern Toilet Restaurant）的第一家店面开设于台湾哪个市？,高雄市,0,0,0,0,0,0,0,0,1,0,0
5444d485297d4543bf8d66410d93f548,圣培露(S.PELLECRINO) 矿泉水的始创时间是哪一年？,1899年,0,1,1,1,1,1,1,1,1,0,1
6501d2346297485c88b80cb1fc28359c,麦当娜在歌曲《夺标27秒》（Vision Quest）中献唱了一首歌曲，作为电影原声带专辑中的第二首单曲，这首歌曲是什么？,赌徒(Gambler),0,0,0,0,0,0,0,0,0,0,0
a8a6f3ad3eec4ac6a0b2b7c328ee68df,tvN电视剧《Mother》的首播日期在哪一年？,2018年,1,1,1,1,1,1,1,1,1,1,1
5077c7a752da4f6fb4141ad47231a4ef,劳动合同制在中国哪一年正式成为就业政策并开始在全国范围内推广？,1986,0,1,1,1,1,1,1,1,0,1,1
1ac99ca87599431ba702598d6ad96e98,永和豆浆是哪一年进入中国内地市场的？,1995年,0,1,1,0,0,1,1,1,1,1,1
b46e83de59014bf59c0c7a24b91e109f,电影《星际救援》的导演是谁？,詹姆斯·格雷 (James Gray),0,1,1,1,0,0,1,1,1,1,0
20a089989ce941e799ff04c3862cf5a3,日本三菱召回隐瞒事件首次被揭发是在哪一年？,2000年,1,1,0,0,1,0,0,0,1,1,1
ca1cf918fd574c4a9b25d84639cb12fa,农业中不使用土壤或介质而在气态或薄雾环境下进行植物种植的方法是什么？,气耕,1,0,1,0,1,1,1,1,1,1,1
514762502a164981b77f027e247d4fbb,洛阳多层次轨道交通网络的实施方案是哪一年印发的？,2020年,0,0,0,0,0,0,0,0,0,0,0
fa891c103b9e4ee1a5eb1b0e3b07ce65,淇誉电子科技股份有限公司是哪一年成立的？,1981年,0,0,0,0,0,0,0,0,0,0,0
cc4b8bccec484b7caf87b09c28e56b81,1477年哪位奥地利大公为得到法国玛丽公主的爱而送出了钻石戒指作为定情物品？,马克西米利安一世（Maximilian I）,1,1,1,1,1,1,1,1,1,1,1
d670ccbc6be44c2c9e37c244d159cfbe,Unicode编码中多格拉语的编码范围是什么？,11800-1184F,0,0,0,0,0,0,0,0,0,0,0
691d9dbce1574c6aa8c94862089c2212,圣马力诺共和国的建国日是哪一天？,301年9月3日,1,1,1,1,1,0,1,0,0,1,0
17a46d4c5ea3472c8c346e7200ced9b0,津巴布韦在2019年有多少种官方语言？,16,0,1,1,1,1,0,1,1,0,1,1
87c2513e24c444a2bf10d6f7b7cd6208,SodinPro 是哪个国家的音乐协会？,多米尼加,0,0,0,0,0,0,0,0,0,0,0
f92796e328f042e18342548b267deafa,佩差拉·拉达纳冯亲王在哪一年成为老挝首相？,1941年,0,0,0,0,0,0,0,0,1,0,0
3bd82d459e0b4ef983790ed984402fa4,洪都拉斯的因蒂布卡省的康塞普西翁市的北部与哪个市接壤？,圣马科德谢拉市,0,0,0,0,0,0,0,0,0,0,0
7f9e071627bb48319b307452e30b18d4,约1886年，谁自称盎格鲁-撒克逊人的国王，并开启了威塞克斯王朝？,阿尔弗雷德大帝（Alfred the Great）,1,0,1,1,1,1,0,1,1,0,1
0d33a503f96b4fb9aeb3168d57a92b5a,世界上海拔最高的国家首都是哪个城市？,拉巴斯（La Paz）,1,1,1,1,1,1,1,1,1,1,0
6bd4a726c40344b081e0d91f8c181fc5,多戈尼（Dogoni）位于马里哪个省？,锡卡索省,0,0,1,0,0,0,0,0,0,0,0
afe9b007be7745c694ff0876213951dd,文莱达鲁萨兰国驻中华人民共和国大使馆是在哪一年在北京开馆的？,1994年,0,0,0,0,0,0,0,0,0,0,0
1703684e1c1b45c29155d617b5cf456d,Nana Akufo-Addo是哪位加纳前总统的儿子？,爱德华·阿库福-阿多（Edward Akufo-Addo）,1,1,0,1,0,0,0,0,0,0,0
df244ac16eff410d96af828bb94c78be,哈菲兹·阿萨德是叙利亚第几任总统？,18,0,0,0,1,0,0,0,0,0,0,0
d63c3f94669f4ecb8a30127c3d5814e3,伊图萨因戈位于阿根廷哪个省？,布宜诺斯艾利斯省,0,1,1,0,1,0,0,0,0,0,1
a2838362983f4e1db8139401202eb985,韦斯特马克效应由哪位芬兰人类学家提出?,爱德华·韦斯特马克（Edvard Westermarck）,1,1,1,1,0,1,1,0,1,0,1
52019d46c55d44da94590c3f6f47c9e2,在中国，人死后第一次的七日祭礼通常称为什么?,头七,1,1,1,1,1,1,1,1,1,1,1
52d41e464a5049da88f6da253a7b6998,埃菲社（Agencia EFE）是在哪一年创办的？,1938年,0,0,0,0,0,1,0,0,0,0,0
69cc5b3e53a944daa1a1a1d24324c29a,倡导“两级传播”理论的是哪位提出了著名传播理论的学者？,保罗·拉扎斯菲尔德（Paul Lazarsfeld）,1,1,1,1,0,1,1,1,1,1,1
ad1fc2005cfb42c8873161239edd6d37,哪座城市（Kingston）在1966年举办了英联邦运动会？,金斯敦,1,1,1,1,0,1,1,1,1,1,0
bd5bfc04c5ec4463abb2dbcf0b91daad,南奥塞梯共和国的国旗是哪一天开始正式启用?,1991年11月28日,0,0,0,0,0,0,0,0,0,0,0
c374ea82cca14d3baa463e27d795b939,在电影院内拍摄电影或录音根据日本法律最高可处多少年的有期徒刑？,10年,0,1,0,0,1,0,0,0,1,0,0
2da46462952546b3801d9cdd71bc1831,法国符号学家和社会理论家让 ·鲍德里亚认为再现有几种类型？,四种,0,0,1,1,1,0,0,1,0,0,0
8bd0413620074a2aab3cbb2d5095379d,中华人民共和国的原国内统一书号自哪一年起开始实行？,1956年,0,0,0,1,0,1,1,0,1,0,0
5feeebc477ff4fc68a5bf400f8270042,谁是玻利维亚历史上第一位女性总统？,莉迪娅·盖莱尔·特哈达（Lidia Gueiler Tejada）,0,0,0,0,0,0,0,0,1,0,1
cc12be2983944183be772ca288d0bbb7,《维也纳道路交通公约》是在哪一年正式生效的？,1977年,0,1,1,0,0,0,0,0,1,0,0
013e75cba8eb4c2db126662ec4c19e99,瑞士奶酪理论是由哪位教授在1990年提出的？,詹姆斯·瑞森（James Reason）,0,1,1,1,1,0,1,0,1,1,1
8da2fe810823426492388c39e5524013,全球首例铁路大灾难发生在哪一年？,1842年,0,1,0,0,0,0,0,0,1,0,0
685efda66b4c47fc850732d691b018e7,日本的个人编号制度是从哪一年开始正式实行和发放的？,2015年,0,1,1,0,1,0,0,0,0,0,0
d3db53825f9849bea56ff2ae7884711f,《烟草控制框架公约》是在哪一天在日内瓦的世界卫生大会上获得一致通过的？,2003年5月21日,1,1,1,1,1,1,1,1,0,0,1
2c5b42371e9548d28566cd7258f1b579,美国联邦民防管理局是哪一年正式成为美国政府机构的?,1951年,0,0,0,1,1,0,0,0,1,1,0
b9a3131aaab742cd933a776fc52c07de,阿卡与海法的巴哈伊信仰相关的地点是哪一年被列入世界遗产名录的？,2008年,1,1,1,1,1,1,0,0,1,1,1
